Day of Date,Reg,Segmen Produk,Revenue,Target
3/13/2024,Reg 3,Fund Distribution,,113576622
3/13/2024,Reg 3,Payment,62662981,102847583
3/13/2024,Reg 3,Remittance & Sharia,72919563,100142646
3/13/2024,Reg 4,Bendapos & Meterai,88839580,160709402
3/13/2024,Reg 4,Fronting,16443912,77208654
3/13/2024,Reg 4,Fund Distribution,,105358596
3/13/2024,Reg 4,Payment,143156899,216890866
3/13/2024,Reg 4,Remittance & Sharia,21970566,29115591
3/13/2024,Reg 5,Bendapos & Meterai,153723310,239837639
3/13/2024,Reg 5,Fronting,31246113,123702886
3/13/2024,Reg 5,Fund Distribution,,188020284
3/13/2024,Reg 5,Payment,150547539,234438665
3/13/2024,Reg 5,Remittance & Sharia,65562903,63072712
3/13/2024,Reg 6,Bendapos & Meterai,109169275,196981911
3/13/2024,Reg 6,Fronting,33403083,133542729
3/13/2024,Reg 6,Fund Distribution,,221177621
3/13/2024,Reg 6,Payment,200839911,311267154
3/13/2024,Reg 6,Remittance & Sharia,30335155,44546128
3/14/2024,Pospay,Bendapos & Meterai,0,0
3/14/2024,Pospay,Fronting,358326,
3/14/2024,Pospay,Fund Distribution,0,131347601
3/14/2024,Pospay,Payment,175375511,0
3/14/2024,Pospay,Remittance & Sharia,28762102,0
3/14/2024,Reg 1,Bendapos & Meterai,198750899,258096693
3/14/2024,Reg 1,Fronting,25789647,172049539
3/14/2024,Reg 1,Fund Distribution,,190208474
3/14/2024,Reg 1,Payment,203037842,361035691
3/14/2024,Reg 1,Remittance & Sharia,18369773,36936640
3/14/2024,Reg 2,Bendapos & Meterai,347684822,398126984
3/14/2024,Reg 2,Fronting,17762646,59572412
3/14/2024,Reg 2,Fund Distribution,,86059560
3/14/2024,Reg 2,Payment,78067379,150800889
3/14/2024,Reg 2,Remittance & Sharia,29381380,58041684
3/14/2024,Reg 3,Bendapos & Meterai,89254640,136994350
3/14/2024,Reg 3,Fronting,15029602,83109599
3/14/2024,Reg 3,Fund Distribution,,125048283
3/14/2024,Reg 3,Payment,50745983,115266057
3/14/2024,Reg 3,Remittance & Sharia,54012521,102495091
3/14/2024,Reg 4,Bendapos & Meterai,139437410,179547291
3/14/2024,Reg 4,Fronting,16553425,85007005
3/14/2024,Reg 4,Fund Distribution,,116000215
3/14/2024,Reg 4,Payment,124376342,240997198
3/14/2024,Reg 4,Remittance & Sharia,16197496,29946438
3/14/2024,Reg 5,Bendapos & Meterai,244403796,266414449
3/14/2024,Reg 5,Fronting,31172321,136197321
3/14/2024,Reg 5,Fund Distribution,,207011050
3/14/2024,Reg 5,Payment,132196486,256806978
3/14/2024,Reg 5,Remittance & Sharia,43876697,64723587
3/14/2024,Reg 6,Bendapos & Meterai,156441531,213253212
3/14/2024,Reg 6,Fronting,39062862,147031028
3/14/2024,Reg 6,Fund Distribution,,243517381
3/14/2024,Reg 6,Payment,190307028,345604064
3/14/2024,Reg 6,Remittance & Sharia,25821136,46119999
3/15/2024,Pospay,Bendapos & Meterai,0,0
3/15/2024,Pospay,Fronting,358660,
3/15/2024,Pospay,Fund Distribution,0,119265525
3/15/2024,Pospay,Payment,176792051,0
3/15/2024,Pospay,Remittance & Sharia,25027558,0
3/15/2024,Reg 1,Bendapos & Meterai,174669941,228445010
3/15/2024,Reg 1,Fronting,63755750,162485817
3/15/2024,Reg 1,Fund Distribution,,179635329
3/15/2024,Reg 1,Payment,191708936,359473303
3/15/2024,Reg 1,Remittance & Sharia,17084548,43612220
3/15/2024,Reg 2,Bendapos & Meterai,316543008,342049746
3/15/2024,Reg 2,Fronting,29224041,56260957
3/15/2024,Reg 2,Fund Distribution,,81275761
3/15/2024,Reg 2,Payment,79789624,153942470
3/15/2024,Reg 2,Remittance & Sharia,30162139,65515358
3/15/2024,Reg 3,Bendapos & Meterai,118188785,116843684
3/15/2024,Reg 3,Fronting,65873010,78489787
3/15/2024,Reg 3,Fund Distribution,,118097215
3/15/2024,Reg 3,Payment,60456434,115538552
3/15/2024,Reg 3,Remittance & Sharia,50048658,101283841
3/15/2024,Reg 4,Bendapos & Meterai,127650520,152524030
3/15/2024,Reg 4,Fronting,49165373,80281715
3/15/2024,Reg 4,Fund Distribution,,109552097
3/15/2024,Reg 4,Payment,130593884,239462680
3/15/2024,Reg 4,Remittance & Sharia,14684362,33094699
3/15/2024,Reg 5,Bendapos & Meterai,178685640,228054101
3/15/2024,Reg 5,Fronting,91879819,128626514
3/15/2024,Reg 5,Fund Distribution,,195503900
3/15/2024,Reg 5,Payment,131875859,251367420
3/15/2024,Reg 5,Remittance & Sharia,37885869,68025651
3/15/2024,Reg 6,Bendapos & Meterai,146993675,188866723
3/15/2024,Reg 6,Fronting,74216842,138858011
3/15/2024,Reg 6,Fund Distribution,,229980960
3/15/2024,Reg 6,Payment,174504830,343649499
3/15/2024,Reg 6,Remittance & Sharia,22894546,58198949
3/16/2024,Pospay,Bendapos & Meterai,0,0
3/16/2024,Pospay,Fronting,360811,
3/16/2024,Pospay,Fund Distribution,0,77617094
3/16/2024,Pospay,Payment,149826117,0
3/16/2024,Pospay,Remittance & Sharia,25229,0
3/16/2024,Reg 1,Bendapos & Meterai,103016532,139401488
3/16/2024,Reg 1,Fronting,25849101,103802541
3/16/2024,Reg 1,Fund Distribution,,114758334
3/16/2024,Reg 1,Payment,99875028,231981805
3/16/2024,Reg 1,Remittance & Sharia,25889618,25125371
3/16/2024,Reg 2,Bendapos & Meterai,172080626,225933400
3/16/2024,Reg 2,Fronting,15756187,35941786
3/16/2024,Reg 2,Fund Distribution,,51922254
3/16/2024,Reg 2,Payment,32036213,102082893
3/16/2024,Reg 2,Remittance & Sharia,19532375,37534053
3/16/2024,Reg 3,Bendapos & Meterai,60992796,78644103
3/16/2024,Reg 3,Fronting,15014639,50142464
3/16/2024,Reg 3,Fund Distribution,,75445297
3/16/2024,Reg 3,Payment,29032162,74731530
3/16/2024,Reg 3,Remittance & Sharia,32622721,57014751
3/16/2024,Reg 4,Bendapos & Meterai,71582570,103719141
3/16/2024,Reg 4,Fronting,16520471,51287221
3/16/2024,Reg 4,Fund Distribution,,69986322
3/16/2024,Reg 4,Payment,77950598,151917049
3/16/2024,Reg 4,Remittance & Sharia,12231359,18913662
3/16/2024,Reg 5,Bendapos & Meterai,120323197,152068263
3/16/2024,Reg 5,Fronting,31742439,82171841
3/16/2024,Reg 5,Fund Distribution,,124895823
3/16/2024,Reg 5,Payment,70549975,152259852
3/16/2024,Reg 5,Remittance & Sharia,25256198,38670893
3/16/2024,Reg 6,Bendapos & Meterai,107114019,115061465
3/16/2024,Reg 6,Fronting,33417563,88708134
3/16/2024,Reg 6,Fund Distribution,,146921169
3/16/2024,Reg 6,Payment,98935296,221003765
3/16/2024,Reg 6,Remittance & Sharia,22973895,33858191
3/17/2024,Pospay,Bendapos & Meterai,0,0
3/17/2024,Pospay,Fronting,356451,
3/17/2024,Pospay,Fund Distribution,0,17153788
3/17/2024,Pospay,Payment,111577140,0
3/17/2024,Pospay,Remittance & Sharia,12450,0
3/17/2024,Reg 1,Bendapos & Meterai,-26,0
3/17/2024,Reg 1,Fronting,25846200,11561702
3/17/2024,Reg 1,Fund Distribution,,12781953
3/17/2024,Reg 1,Payment,9609298,41184461
3/17/2024,Reg 1,Remittance & Sharia,2558696,4952670
3/17/2024,Reg 2,Bendapos & Meterai,0,0
3/17/2024,Reg 2,Fronting,15748131,4003261
3/17/2024,Reg 2,Fund Distribution,,5783189
3/17/2024,Reg 2,Payment,5248143,20038085
3/17/2024,Reg 2,Remittance & Sharia,7035626,7509591
3/17/2024,Reg 3,Bendapos & Meterai,-1,0
3/17/2024,Reg 3,Fronting,14997417,5584958
3/17/2024,Reg 3,Fund Distribution,,8403223
3/17/2024,Reg 3,Payment,2255454,13016111
3/17/2024,Reg 3,Remittance & Sharia,9501717,11943146
3/17/2024,Reg 4,Bendapos & Meterai,0,0
3/17/2024,Reg 4,Fronting,16500359,5712456
3/17/2024,Reg 4,Fund Distribution,,7795182
3/17/2024,Reg 4,Payment,5765336,26866291
3/17/2024,Reg 4,Remittance & Sharia,1703376,3808605
3/17/2024,Reg 5,Bendapos & Meterai,-9,0
3/17/2024,Reg 5,Fronting,31697182,9152438
3/17/2024,Reg 5,Fund Distribution,,13911087
3/17/2024,Reg 5,Payment,4495119,25804988
3/17/2024,Reg 5,Remittance & Sharia,3256309,7895155
3/17/2024,Reg 6,Bendapos & Meterai,-31,0
3/17/2024,Reg 6,Fronting,33399922,9880465
3/17/2024,Reg 6,Fund Distribution,,16364320
3/17/2024,Reg 6,Payment,7173423,40909575
3/17/2024,Reg 6,Remittance & Sharia,6441418,6498195
3/18/2024,Pospay,Bendapos & Meterai,0,0
3/18/2024,Pospay,Fronting,355614,
3/18/2024,Pospay,Fund Distribution,0,186958525
3/18/2024,Pospay,Payment,201750185,0
3/18/2024,Pospay,Remittance & Sharia,49057038,0
3/18/2024,Reg 1,Bendapos & Meterai,141338999,153236819
3/18/2024,Reg 1,Fronting,25905750,230124765
3/18/2024,Reg 1,Fund Distribution,,254413221
3/18/2024,Reg 1,Payment,292143458,707021345
3/18/2024,Reg 1,Remittance & Sharia,24202644,59125713
3/18/2024,Reg 2,Bendapos & Meterai,246184312,237998722
3/18/2024,Reg 2,Fronting,17468718,79681045
3/18/2024,Reg 2,Fund Distribution,,115108910
3/18/2024,Reg 2,Payment,116970097,313660957
3/18/2024,Reg 2,Remittance & Sharia,38031931,93034731
3/18/2024,Reg 3,Bendapos & Meterai,70936745,82028867
3/18/2024,Reg 3,Fronting,14989681,111163202
3/18/2024,Reg 3,Fund Distribution,,167258251
3/18/2024,Reg 3,Payment,77238944,230846264
3/18/2024,Reg 3,Remittance & Sharia,72316275,164765732
3/18/2024,Reg 4,Bendapos & Meterai,102470920,107604839
3/18/2024,Reg 4,Fronting,16272810,113701068
3/18/2024,Reg 4,Fund Distribution,,155156013
3/18/2024,Reg 4,Payment,192443559,469761513
3/18/2024,Reg 4,Remittance & Sharia,21842683,48013885
3/18/2024,Reg 5,Bendapos & Meterai,170383700,159392619
3/18/2024,Reg 5,Fronting,31016425,182170651
3/18/2024,Reg 5,Fund Distribution,,276887496
3/18/2024,Reg 5,Payment,166222461,474196031
3/18/2024,Reg 5,Remittance & Sharia,52723774,103743736
3/18/2024,Reg 6,Bendapos & Meterai,143829132,126594621
3/18/2024,Reg 6,Fronting,33334420,196661265
3/18/2024,Reg 6,Fund Distribution,,325716525
3/18/2024,Reg 6,Payment,240602370,672090435
3/18/2024,Reg 6,Remittance & Sharia,30038551,73447489
3/19/2024,Pospay,Bendapos & Meterai,0,0
3/19/2024,Pospay,Fronting,357648,
3/19/2024,Pospay,Fund Distribution,0,109566478
3/19/2024,Pospay,Payment,209593930,0
3/19/2024,Pospay,Remittance & Sharia,23509723,0
3/19/2024,Reg 1,Bendapos & Meterai,206867505,231903912
3/19/2024,Reg 1,Fronting,25873046,152909759
3/19/2024,Reg 1,Fund Distribution,,169048569
3/19/2024,Reg 1,Payment,266786136,299476353
3/19/2024,Reg 1,Remittance & Sharia,18786538,50865031
3/19/2024,Reg 2,Bendapos & Meterai,341410718,347612466
3/19/2024,Reg 2,Fronting,16812286,52945234
3/19/2024,Reg 2,Fund Distribution,,76485794
3/19/2024,Reg 2,Payment,103873461,117327530
3/19/2024,Reg 2,Remittance & Sharia,27952507,77802510
3/19/2024,Reg 3,Bendapos & Meterai,90666955,118776582
3/19/2024,Reg 3,Fronting,14955288,73864013
3/19/2024,Reg 3,Fund Distribution,,111137186
3/19/2024,Reg 3,Payment,68667787,93649583
3/19/2024,Reg 3,Remittance & Sharia,47818489,127202568
3/19/2024,Reg 4,Bendapos & Meterai,129426140,155070799
3/19/2024,Reg 4,Fronting,16230953,75550336
3/19/2024,Reg 4,Fund Distribution,,103095673
3/19/2024,Reg 4,Payment,181955214,198144658
3/19/2024,Reg 4,Remittance & Sharia,16810732,39638835
3/19/2024,Reg 5,Bendapos & Meterai,215721973,231794863
3/19/2024,Reg 5,Fronting,30922005,121045952
3/19/2024,Reg 5,Fund Distribution,,183981928
3/19/2024,Reg 5,Payment,158581750,218895442
3/19/2024,Reg 5,Remittance & Sharia,36551106,83158239
3/19/2024,Reg 6,Bendapos & Meterai,150394732,191722157
3/19/2024,Reg 6,Fronting,33316126,130674449
3/19/2024,Reg 6,Fund Distribution,,216427088
3/19/2024,Reg 6,Payment,227396138,285484812
3/19/2024,Reg 6,Remittance & Sharia,29018715,66092892
3/20/2024,Pospay,Bendapos & Meterai,0,0
3/20/2024,Pospay,Fronting,357474,
3/20/2024,Pospay,Fund Distribution,0,19367794
3/20/2024,Pospay,Payment,246721278,0
3/20/2024,Pospay,Remittance & Sharia,20543055,0
3/20/2024,Reg 1,Bendapos & Meterai,174927015,29242
3/20/2024,Reg 1,Fronting,63790187,11924777
3/20/2024,Reg 1,Fund Distribution,,13183352
3/20/2024,Reg 1,Payment,302152297,34476717
3/20/2024,Reg 1,Remittance & Sharia,17790962,10298058
3/20/2024,Reg 2,Bendapos & Meterai,366817472,41899
3/20/2024,Reg 2,Fronting,29507855,4128973
3/20/2024,Reg 2,Fund Distribution,,5964794
3/20/2024,Reg 2,Payment,101066004,14114601
3/20/2024,Reg 2,Remittance & Sharia,28803178,15879545
3/20/2024,Reg 3,Bendapos & Meterai,94246539,14142
3/20/2024,Reg 3,Fronting,65633028,5760340
3/20/2024,Reg 3,Fund Distribution,,8667111
3/20/2024,Reg 3,Payment,77909392,10640200
3/20/2024,Reg 3,Remittance & Sharia,42465842,26560417
3/20/2024,Reg 4,Bendapos & Meterai,131599770,18341
3/20/2024,Reg 4,Fronting,48908707,5891841
3/20/2024,Reg 4,Fund Distribution,,8039976
3/20/2024,Reg 4,Payment,226088595,21830682
3/20/2024,Reg 4,Remittance & Sharia,17369184,8117236
3/20/2024,Reg 5,Bendapos & Meterai,192704060,27756
3/20/2024,Reg 5,Fronting,91548419,9439857
3/20/2024,Reg 5,Fund Distribution,,14347946
3/20/2024,Reg 5,Payment,181846300,22898088
3/20/2024,Reg 5,Remittance & Sharia,34231950,17142722
3/20/2024,Reg 6,Bendapos & Meterai,152725378,24189
3/20/2024,Reg 6,Fronting,71018750,10190744
3/20/2024,Reg 6,Fund Distribution,,16878210
3/20/2024,Reg 6,Payment,247390422,32804653
3/20/2024,Reg 6,Remittance & Sharia,21362149,13171035
3/21/2024,Pospay,Bendapos & Meterai,0,0
3/21/2024,Pospay,Fronting,356946,
3/21/2024,Pospay,Fund Distribution,0,60347585
3/21/2024,Pospay,Payment,136590574,0
3/21/2024,Pospay,Remittance & Sharia,20754910,0
3/21/2024,Reg 1,Bendapos & Meterai,162767304,198839192
3/21/2024,Reg 1,Fronting,25953291,105272508
3/21/2024,Reg 1,Fund Distribution,,116383440
3/21/2024,Reg 1,Payment,135170570,116794100
3/21/2024,Reg 1,Remittance & Sharia,18315095,44315378
3/21/2024,Reg 2,Bendapos & Meterai,273734528,318769084
3/21/2024,Reg 2,Fronting,14851158,36450764
3/21/2024,Reg 2,Fund Distribution,,52657532
3/21/2024,Reg 2,Payment,35466208,43474708
3/21/2024,Reg 2,Remittance & Sharia,26829579,71278568
3/21/2024,Reg 3,Bendapos & Meterai,86085180,110683679
3/21/2024,Reg 3,Fronting,14780344,50852539
3/21/2024,Reg 3,Fund Distribution,,76513686
3/21/2024,Reg 3,Payment,27481415,35367095
3/21/2024,Reg 3,Remittance & Sharia,46568341,133511389
3/21/2024,Reg 4,Bendapos & Meterai,112741940,145779034
3/21/2024,Reg 4,Fronting,16191415,52013506
3/21/2024,Reg 4,Fund Distribution,,70977410
3/21/2024,Reg 4,Payment,79481394,72364985
3/21/2024,Reg 4,Remittance & Sharia,17085780,37133900
3/21/2024,Reg 5,Bendapos & Meterai,194560340,214283995
3/21/2024,Reg 5,Fronting,31063811,83335494
3/21/2024,Reg 5,Fund Distribution,230062000,126664489
3/21/2024,Reg 5,Payment,84108187,77204665
3/21/2024,Reg 5,Remittance & Sharia,216015143,81875637
3/21/2024,Reg 6,Bendapos & Meterai,166654713,164159451
3/21/2024,Reg 6,Fronting,38680999,89964346
3/21/2024,Reg 6,Fund Distribution,,149001743
3/21/2024,Reg 6,Payment,114271287,109103276
3/21/2024,Reg 6,Remittance & Sharia,341034891,52927851
3/22/2024,Pospay,Bendapos & Meterai,0,0
3/22/2024,Pospay,Fronting,356617,
3/22/2024,Pospay,Fund Distribution,0,85943614
3/22/2024,Pospay,Payment,57856320,0
3/22/2024,Pospay,Remittance & Sharia,18945524,0
3/22/2024,Reg 1,Bendapos & Meterai,170942529,148541014
3/22/2024,Reg 1,Fronting,765975546,104682614
3/22/2024,Reg 1,Fund Distribution,,115731283
3/22/2024,Reg 1,Payment,30653684,202215094
3/22/2024,Reg 1,Remittance & Sharia,16756184,39655064
3/22/2024,Reg 2,Bendapos & Meterai,304596554,225623478
3/22/2024,Reg 2,Fronting,216040570,36246515
3/22/2024,Reg 2,Fund Distribution,,52362466
3/22/2024,Reg 2,Payment,7006932,72075732
3/22/2024,Reg 2,Remittance & Sharia,25840517,63124067
3/22/2024,Reg 3,Bendapos & Meterai,75698121,77346340
3/22/2024,Reg 3,Fronting,215497106,50567590
3/22/2024,Reg 3,Fund Distribution,,76084944
3/22/2024,Reg 3,Payment,4898535,60995963
3/22/2024,Reg 3,Remittance & Sharia,57574070,115261387
3/22/2024,Reg 4,Bendapos & Meterai,115236010,101163335
3/22/2024,Reg 4,Fronting,251324103,51722049
3/22/2024,Reg 4,Fund Distribution,,70579686
3/22/2024,Reg 4,Payment,13613824,131675850
3/22/2024,Reg 4,Remittance & Sharia,16984702,32747926
3/22/2024,Reg 5,Bendapos & Meterai,189875918,150696916
3/22/2024,Reg 5,Fronting,510800706,82868522
3/22/2024,Reg 5,Fund Distribution,,125954724
3/22/2024,Reg 5,Payment,16243563,150593243
3/22/2024,Reg 5,Remittance & Sharia,30739580,71603507
3/22/2024,Reg 6,Bendapos & Meterai,137635149,122770931
3/22/2024,Reg 6,Fronting,708997182,89460236
3/22/2024,Reg 6,Fund Distribution,,148166812
3/22/2024,Reg 6,Payment,20569294,192846996
3/22/2024,Reg 6,Remittance & Sharia,24356105,48360133
3/23/2024,Pospay,Bendapos & Meterai,0,0
3/23/2024,Pospay,Fronting,356789,
3/23/2024,Pospay,Fund Distribution,0,56811567
3/23/2024,Pospay,Payment,108778347,0
3/23/2024,Pospay,Remittance & Sharia,43631,0
3/23/2024,Reg 1,Bendapos & Meterai,123467149,190152467
3/23/2024,Reg 1,Fronting,25937199,86590616
3/23/2024,Reg 1,Fund Distribution,,95729804
3/23/2024,Reg 1,Payment,50154861,105087691
3/23/2024,Reg 1,Remittance & Sharia,14163729,26616233
3/23/2024,Reg 2,Bendapos & Meterai,127515680,284460588
3/23/2024,Reg 2,Fronting,15957637,29982131
3/23/2024,Reg 2,Fund Distribution,,43312819
3/23/2024,Reg 2,Payment,13137101,38674151
3/23/2024,Reg 2,Remittance & Sharia,19559165,40042616
3/23/2024,Reg 3,Bendapos & Meterai,54036944,97149689
3/23/2024,Reg 3,Fronting,14759324,41828139
3/23/2024,Reg 3,Fund Distribution,,62935412
3/23/2024,Reg 3,Payment,11258211,31423503
3/23/2024,Reg 3,Remittance & Sharia,37709755,62254321
3/23/2024,Reg 4,Bendapos & Meterai,105922610,126800474
3/23/2024,Reg 4,Fronting,16147855,42783076
3/23/2024,Reg 4,Fund Distribution,,58381613
3/23/2024,Reg 4,Payment,32438635,65367856
3/23/2024,Reg 4,Remittance & Sharia,12987878,20249205
3/23/2024,Reg 5,Bendapos & Meterai,118090652,189636675
3/23/2024,Reg 5,Fronting,31655363,68546593
3/23/2024,Reg 5,Fund Distribution,,104186356
3/23/2024,Reg 5,Payment,35287588,71104790
3/23/2024,Reg 5,Remittance & Sharia,29246832,41774680
3/23/2024,Reg 6,Bendapos & Meterai,80799943,157211173
3/23/2024,Reg 6,Fronting,33318672,73999079
3/23/2024,Reg 6,Fund Distribution,,122559595
3/23/2024,Reg 6,Payment,46290159,99141432
3/23/2024,Reg 6,Remittance & Sharia,26639052,35545134
3/24/2024,Pospay,Bendapos & Meterai,0,0
3/24/2024,Pospay,Fronting,355291,
3/24/2024,Pospay,Fund Distribution,0,12591952
3/24/2024,Pospay,Payment,82522207,0
3/24/2024,Pospay,Remittance & Sharia,5536,0
3/24/2024,Reg 1,Bendapos & Meterai,-12,0
3/24/2024,Reg 1,Fronting,25903756,5777282
3/24/2024,Reg 1,Fund Distribution,,6387044
3/24/2024,Reg 1,Payment,5037097,17517174
3/24/2024,Reg 1,Remittance & Sharia,4022505,4696977
3/24/2024,Reg 2,Bendapos & Meterai,0,0
3/24/2024,Reg 2,Fronting,15915015,2000392
3/24/2024,Reg 2,Fund Distribution,,2889813
3/24/2024,Reg 2,Payment,2101207,7089859
3/24/2024,Reg 2,Remittance & Sharia,5208663,7191059
3/24/2024,Reg 3,Bendapos & Meterai,-1,0
3/24/2024,Reg 3,Fronting,14736554,2790752
3/24/2024,Reg 3,Fund Distribution,,4199021
3/24/2024,Reg 3,Payment,835282,5367177
3/24/2024,Reg 3,Remittance & Sharia,9233177,11784141
3/24/2024,Reg 4,Bendapos & Meterai,0,0
3/24/2024,Reg 4,Fronting,16130864,2854461
3/24/2024,Reg 4,Fund Distribution,,3895188
3/24/2024,Reg 4,Payment,2465694,11089782
3/24/2024,Reg 4,Remittance & Sharia,2236357,3664584
3/24/2024,Reg 5,Bendapos & Meterai,-4,0
3/24/2024,Reg 5,Fronting,31567972,4573389
3/24/2024,Reg 5,Fund Distribution,,6951256
3/24/2024,Reg 5,Payment,4197794,11846146
3/24/2024,Reg 5,Remittance & Sharia,3439941,7688718
3/24/2024,Reg 6,Bendapos & Meterai,-16,0
3/24/2024,Reg 6,Fronting,33309187,4937177
3/24/2024,Reg 6,Fund Distribution,,8177120
3/24/2024,Reg 6,Payment,4876607,16737410
3/24/2024,Reg 6,Remittance & Sharia,5361325,6085997
3/25/2024,Pospay,Bendapos & Meterai,0,0
3/25/2024,Pospay,Fronting,354705,
3/25/2024,Pospay,Fund Distribution,0,117425474
3/25/2024,Pospay,Payment,126402166,0
3/25/2024,Pospay,Remittance & Sharia,56477490,0
3/25/2024,Reg 1,Bendapos & Meterai,158957275,164839419
3/25/2024,Reg 1,Fronting,25927948,127726239
3/25/2024,Reg 1,Fund Distribution,,141207056
3/25/2024,Reg 1,Payment,125589475,241566893
3/25/2024,Reg 1,Remittance & Sharia,28936504,56820518
3/25/2024,Reg 2,Bendapos & Meterai,146100342,255603619
3/25/2024,Reg 2,Fronting,15271791,44225402
3/25/2024,Reg 2,Fund Distribution,,63888942
3/25/2024,Reg 2,Payment,34068195,83018950
3/25/2024,Reg 2,Remittance & Sharia,41206188,91918268
3/25/2024,Reg 3,Bendapos & Meterai,66985018,88062468
3/25/2024,Reg 3,Fronting,14817241,61698958
3/25/2024,Reg 3,Fund Distribution,,92833411
3/25/2024,Reg 3,Payment,28662674,72468291
3/25/2024,Reg 3,Remittance & Sharia,78265943,174696059
3/25/2024,Reg 4,Bendapos & Meterai,89953950,115495222
3/25/2024,Reg 4,Fronting,16050082,63107550
3/25/2024,Reg 4,Fund Distribution,,86116294
3/25/2024,Reg 4,Payment,75930388,158446178
3/25/2024,Reg 4,Remittance & Sharia,25080737,48016571
3/25/2024,Reg 5,Bendapos & Meterai,124708645,171149634
3/25/2024,Reg 5,Fronting,31069483,101110252
3/25/2024,Reg 5,Fund Distribution,,153680964
3/25/2024,Reg 5,Payment,83678200,185172752
3/25/2024,Reg 5,Remittance & Sharia,56542234,106560780
3/25/2024,Reg 6,Bendapos & Meterai,130759586,136184506
3/25/2024,Reg 6,Fronting,33444300,109152980
3/25/2024,Reg 6,Fund Distribution,,180782565
3/25/2024,Reg 6,Payment,109329691,230807653
3/25/2024,Reg 6,Remittance & Sharia,33339280,67333831
3/26/2024,Pospay,Bendapos & Meterai,0,0
3/26/2024,Pospay,Fronting,353575,
3/26/2024,Pospay,Fund Distribution,0,98535680
3/26/2024,Pospay,Payment,118601356,0
3/26/2024,Pospay,Remittance & Sharia,27864525,0
3/26/2024,Reg 1,Bendapos & Meterai,207781597,244041849
3/26/2024,Reg 1,Fronting,25959244,138807302
3/26/2024,Reg 1,Fund Distribution,,153457679
3/26/2024,Reg 1,Payment,108834953,212929574
3/26/2024,Reg 1,Remittance & Sharia,23978932,45446009
3/26/2024,Reg 2,Bendapos & Meterai,343534802,372795261
3/26/2024,Reg 2,Fronting,17864218,48062238
3/26/2024,Reg 2,Fund Distribution,,69431715
3/26/2024,Reg 2,Payment,26857907,71776447
3/26/2024,Reg 2,Remittance & Sharia,37361913,73653874
3/26/2024,Reg 3,Bendapos & Meterai,114435848,127975913
3/26/2024,Reg 3,Fronting,14774827,67051733
3/26/2024,Reg 3,Fund Distribution,,100887303
3/26/2024,Reg 3,Payment,25126437,63919877
3/26/2024,Reg 3,Remittance & Sharia,67212781,140661941
3/26/2024,Reg 4,Bendapos & Meterai,117643390,167510893
3/26/2024,Reg 4,Fronting,16014039,68582529
3/26/2024,Reg 4,Fund Distribution,,93587440
3/26/2024,Reg 4,Payment,65081825,142820661
3/26/2024,Reg 4,Remittance & Sharia,20305035,38512901
3/26/2024,Reg 5,Bendapos & Meterai,186294825,249168248
3/26/2024,Reg 5,Fronting,31226373,109882205
3/26/2024,Reg 5,Fund Distribution,,167013777
3/26/2024,Reg 5,Payment,81299850,170924257
